location_id,analysis_time_utc,forecast_horizon_hours,landslide_occurred_24h,verification_status,event_source,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_12h_mm,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,rainfall_30d_mm,elevation_m,slope_deg,aspect_sin,aspect_cos,plan_curvature,profile_curvature,flow_accumulation_m2,distance_to_stream_m,clay_percent,sand_percent,silt_percent,bulk_density_kg_m3,ndvi_summary,nearest_historical_landslide_distance_m,historical_landslide_count_1km_5y,historical_landslide_count_5km_5y,factor_of_safety,pore_pressure_kpa,effective_saturation_0_1,infiltration_rate_mm_h,cumulative_infiltration_mm,physics_status,stability_state,is_real_pilot_location
LOC01,2026-06-20T11:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,2.3037975931857617,6.54374276170113,12.571955158248615,22.456393936468668,42.727797386751604,107.1221660238175,291.80294250007694,808.6252132757226,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,2.3038,808.6252,AVAILABLE,UNSTABLE,True
LOC01,2026-06-24T20:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,1.3534791495605905,3.9681617478986144,8.217492735141859,16.8039223756846,31.523809495652063,116.41199823881362,283.79915538851714,996.0162786978882,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.3535,996.0163,AVAILABLE,UNSTABLE,True
LOC01,2026-06-27T14:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.183896617601736,6.743664088149118,13.096442668882753,26.1033644602734,50.140041272516214,121.69062697293523,294.22373246856847,1109.4894129356815,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,2.1839,1109.4894,AVAILABLE,UNSTABLE,True
LOC01,2026-06-29T17:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,1.3811916580384875,4.1875004774628355,8.591118415901384,18.30614892152088,40.749230112486224,138.82573902535214,280.04650854797495,1203.9608238738995,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.3812,1203.9608,AVAILABLE,UNSTABLE,True
LOC01,2026-07-02T19:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,1.9811762651921931,5.7376121093452745,10.666356953416145,21.544331686216726,40.664964653705155,103.74451545918906,283.9783845627383,1220.182140878002,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.9812,1310.7183,AVAILABLE,UNSTABLE,True
LOC01,2026-07-03T09:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.8764045210146962,6.036730174139861,12.386556353918284,25.74385415113403,47.32980914275007,114.59219390451749,290.46323869275756,1219.2600161104187,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.8764,1340.2533,AVAILABLE,UNSTABLE,True
LOC01,2026-07-09T06:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.3913324680563792,9.305817364102769,17.99556977183142,38.254719879059145,88.88711782008481,480.3250702770957,772.6090172223313,1695.1248370390585,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,2.3913,2059.8847,AVAILABLE,UNSTABLE,True
LOC01,2026-07-12T04:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.355911777340011,4.121610934458362,8.59848737904645,18.56932859282101,41.5230628987912,149.09887985889364,757.6159904269745,1730.7202358220475,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.3559,2203.2491,AVAILABLE,UNSTABLE,True
LOC01,2026-07-12T21:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,1.1858856370562438,3.593815310955761,7.309215475412996,16.150881468040115,33.29118811492076,128.08331838334726,705.3409069798181,1730.241175106928,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.1859,2226.4759,AVAILABLE,UNSTABLE,True
LOC01,2026-07-15T02:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.5453889662052063,5.024152153483183,9.778444421122828,22.024132902084016,38.704031137340216,104.01626618146513,357.192251693877,1709.7852349245659,1780.0,34.0,-0.5000000000000001,-0.8660254037844386,0.0055770719383153484,-0.018999569791093324,87.81776941688257,450.3054226069014,35.776492495740435,42.06797949691645,46.22628486966959,1143.469416314708,0.41644136476395277,4973.446688670607,0,0,0.9214,7.848,1.0,1.5454,2304.5356,AVAILABLE,UNSTABLE,True
LOC02,2026-06-10T07:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.051542088211355,5.603275468473816,11.402568091763918,23.369151983380966,48.11704729619799,144.744747802329,294.56681460035117,405.7741646348729,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.7459,4.8857,0.8831,2.0515,405.7742,AVAILABLE,UNSTABLE,True
LOC02,2026-06-10T15:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.627465170666948,5.279207119326289,12.180108243953018,22.74589675291193,46.36438552646744,146.43533138955408,293.0531141596403,421.29000222622847,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.7359,5.1203,0.9015,1.6275,421.29,AVAILABLE,UNSTABLE,True
LOC02,2026-06-12T16:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,1.1475857191935344,3.4747949034726027,8.119107927614976,16.22406718269578,32.15785387631219,114.02061501136004,285.42026476914,490.75562975792195,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.691,6.175,0.9842,1.1476,490.7556,AVAILABLE,UNSTABLE,True
LOC02,2026-06-13T09:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.4144079001798893,6.101944140743719,10.379618325280608,18.309474313307643,34.48949121078137,106.92680839378843,289.0097382775417,516.0367023760639,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.4144,516.0367,AVAILABLE,UNSTABLE,True
LOC02,2026-06-13T21:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.6366888807113598,5.6592759268247885,11.175659130819218,21.63777519322005,39.9472495065277,107.59025199427498,292.7720239465226,537.6744775692839,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.6367,537.6745,AVAILABLE,UNSTABLE,True
LOC02,2026-06-15T11:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.9269905390187243,5.96166422314394,12.30141110963363,25.76146218568904,52.111969741896694,134.7670272414361,303.96984755593905,619.8263677867137,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.927,619.8264,AVAILABLE,UNSTABLE,True
LOC02,2026-06-17T20:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.596450578871045,5.011226395016216,9.019636293439806,17.096573594968426,34.77242473602337,129.97940439450846,289.44770818277044,718.2277582138655,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.5965,718.2278,AVAILABLE,UNSTABLE,True
LOC02,2026-06-19T17:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.602840527138831,6.537008811875154,10.628130970071103,19.6607315643011,35.00038597576409,104.51237061357472,289.291706441518,781.2068839507635,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.6028,781.2069,AVAILABLE,UNSTABLE,True
LOC02,2026-06-20T20:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.0667394647187924,5.9365665142178985,12.00263722476125,22.588456456921932,45.356643144768974,113.681000073822,295.87096959911497,831.9087582876875,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.0667,831.9088,AVAILABLE,UNSTABLE,True
LOC02,2026-06-22T12:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.6515673645389755,6.43213738554321,11.757035561548545,24.536059338282644,51.15366041453516,148.10151422092468,297.77629070796087,920.0261509233059,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.6516,920.0262,AVAILABLE,UNSTABLE,True
LOC02,2026-06-23T00:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.8412311215666808,6.073122934592174,12.94332224992822,23.037520181654322,47.57357951993697,149.47660841728882,297.15771247265985,943.0636711049601,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.8412,943.0637,AVAILABLE,UNSTABLE,True
LOC02,2026-06-24T10:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.3130955532159505,3.4326441735812967,7.096599138011599,14.336650963012884,33.570508146093594,129.90094610773326,290.36121031873336,994.8751877466958,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.3131,994.8752,AVAILABLE,UNSTABLE,True
LOC02,2026-06-28T19:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,2.3088275651318044,5.7790333354865515,11.098074178233524,23.47832175291452,48.932296577672076,138.8735342160374,296.7731261420584,1180.4053396929296,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.3088,1180.4053,AVAILABLE,UNSTABLE,True
LOC02,2026-06-30T20:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,3.6661934909448233,11.5616260985406,21.023206417501715,37.12716137304086,59.30171248931518,148.5959573418176,304.9779865893819,1282.1118408104662,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,3.6662,1282.1118,AVAILABLE,UNSTABLE,True
LOC02,2026-07-04T23:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.799448322884853,6.070160615374057,12.420324222826968,26.062312699203364,58.878622256585054,448.0303854252458,797.7761048248161,1756.6999271806294,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.7994,1891.8607,AVAILABLE,UNSTABLE,True
LOC02,2026-07-05T03:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,2.579821024888451,7.473916759077046,13.474064744396541,26.148652872971432,56.85977307809869,412.3692370924077,797.3400931560794,1760.17197254222,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.5798,1901.1114,AVAILABLE,UNSTABLE,True
LOC02,2026-07-06T02:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,2.534860532673269,5.627226063576158,10.307825430535255,20.970962059613598,43.479794636918584,214.88207569873038,793.7528999544252,1769.6857485315006,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,2.5349,1942.0114,AVAILABLE,UNSTABLE,True
LOC02,2026-07-08T11:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.3926935623298906,4.123966266922132,9.118098042770281,17.993209164013127,34.53571286723064,103.20916310410648,694.2995628211195,1749.4530942110623,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.3927,2019.7171,AVAILABLE,UNSTABLE,True
LOC02,2026-07-10T14:00:00+00:00,24,1,VERIFIED,synthetic_prototype_v1,1.928077399487424,6.039483287412987,12.546492333441709,24.814176537011537,50.88599389008788,132.6452261705866,323.1919724640401,1747.8874998460926,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.9281,2121.9576,AVAILABLE,UNSTABLE,True
LOC02,2026-07-12T11:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,1.2394033394184834,5.784517609870643,10.676656083214482,20.182386233069522,40.032844314183876,140.83060787986852,287.75290636504013,1764.794017157493,1420.0,41.0,0.3420201433256689,-0.9396926207859083,-0.011254481007855865,0.0002142115241344951,9.382288662766145,401.68111311986377,32.74595532228331,36.797659224128665,22.715421771424385,1394.6328419379543,0.70707284250837,2311.67487012935,0,3,0.6824,6.3765,1.0,1.2394,2204.2609,AVAILABLE,UNSTABLE,True
LOC03,2026-06-04T11:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,4.311809682412159,11.708315305614821,23.251084993568053,52.22816978272956,117.82157413680537,384.04461629991187,445.61200161950325,445.61200161950325,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.588,5.0444,0.7644,4.3118,445.612,AVAILABLE,STABLE,True
LOC03,2026-06-05T10:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,2.8520897351709102,8.604925702884842,17.384828304683413,37.268495428674925,85.58497250359576,344.12042979203994,526.8851644406868,526.8851644406868,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.5218,6.6535,0.8527,2.8521,526.8852,AVAILABLE,STABLE,True
LOC03,2026-06-05T19:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,2.8037689963082593,8.897590277533,17.610831987579633,34.83064824742489,75.57886877621638,318.4841634991469,553.1108869852269,553.1108869852269,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4986,7.2182,0.8812,2.8038,553.1109,AVAILABLE,MARGINAL,True
LOC03,2026-06-09T03:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,6.1778630844177576,19.1666489188964,35.76490744610294,70.21504955053399,142.01679990699813,354.0924926415528,793.804614872792,937.9312593674797,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4121,9.3195,1.0,6.1779,937.9313,AVAILABLE,MARGINAL,True
LOC03,2026-06-09T22:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,4.779615560462384,15.803150837244566,30.050855750808683,63.04277154280518,133.5034513351534,379.1456105294358,789.0764870988979,1041.6265098745928,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4121,9.3195,1.0,4.7796,1041.6265,AVAILABLE,MARGINAL,True
LOC03,2026-06-16T22:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,3.751370069398588,14.615192063113067,27.054137530496906,57.823261962283894,115.81782132759353,389.7292824924779,777.4300939940116,1819.0566038686043,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4121,9.3195,1.0,3.7514,1819.0566,AVAILABLE,MARGINAL,True
LOC03,2026-06-19T03:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,5.297692247585983,11.598193888222362,21.23382027114225,41.9097109352202,85.19373993457634,291.3578419594554,759.7422952686921,2018.6402909718074,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4121,9.3195,1.0,5.2977,2018.6403,AVAILABLE,MARGINAL,True
LOC03,2026-06-20T14:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,4.806228570928748,14.302113638771152,29.3061155133872,66.0541044633533,117.6738084190282,305.511644427035,790.9705922877538,2185.470247941049,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4121,9.3195,1.0,4.8062,2185.4702,AVAILABLE,MARGINAL,True
LOC03,2026-06-22T23:00:00+00:00,24,0,VERIFIED,synthetic_prototype_v1,24.060651643144425,69.08734034361794,133.49265563473097,237.3807770298551,372.7297955750417,670.7969730347373,1068.9262165919602,2776.98264066173,2650.0,27.0,-0.9396926207859084,-0.34202014332566855,0.012232770073312315,0.007925575799529076,157.94622842234506,315.1816021245042,43.50245752723734,28.46378180450507,18.246104518305177,1148.358188416732,0.7356207747605948,1898.233074587401,1,2,1.4121,9.3195,1.0,15.1632,2721.5887,AVAILABLE,MARGINAL,True
